cell_line_id,pubchem_id,label
ACH-000893,78209992,-1
ACH-000348,78209992,-1
ACH-000238,78209992,-1
ACH-000722,78209992,-1
ACH-000567,78209992,-1
ACH-000568,78209992,-1
ACH-000254,78209992,-1
ACH-000008,78209992,-1
ACH-000411,78209992,-1
ACH-000802,78209992,-1
ACH-000856,78209992,-1
ACH-000062,78209992,-1
ACH-000269,78209992,-1
ACH-000257,78209992,-1
ACH-000464,78209992,-1
ACH-000113,78209992,-1
ACH-000920,78209992,-1
ACH-000457,78209992,-1
ACH-000308,78209992,-1
ACH-001307,78209992,-1
ACH-000456,78209992,-1
ACH-000902,78209992,-1
ACH-000267,78209992,-1
ACH-000293,78209992,-1
ACH-000345,78209992,-1
ACH-000183,78209992,-1
ACH-000876,78209992,-1
ACH-000587,78209992,-1
ACH-000678,78209992,-1
ACH-000621,78209992,-1
ACH-000789,78209992,-1
ACH-000965,78209992,-1
ACH-001321,78209992,-1
ACH-000694,78209992,-1
ACH-000488,78209992,-1
ACH-000605,78209992,-1
ACH-000927,78209992,-1
ACH-000596,78209992,-1
ACH-000783,78209992,-1
ACH-000103,78209992,-1
ACH-000818,78209992,-1
ACH-000963,78209992,1
ACH-000812,78209992,-1
ACH-000978,78209992,-1
ACH-000906,78209992,-1
ACH-000574,78209992,-1
ACH-000843,78209992,-1
ACH-000878,78209992,-1
ACH-000840,78209992,-1
ACH-000667,78209992,-1
ACH-000650,78209992,-1
ACH-000577,78209992,-1
ACH-000476,78209992,-1
ACH-000217,78209992,-1
ACH-000848,78209992,-1
ACH-000607,78209992,-1
ACH-000819,78209992,-1
ACH-000595,78209992,-1
ACH-000573,78209992,-1
ACH-000935,78209992,-1
ACH-000988,78209992,-1
ACH-000058,78209992,-1
ACH-000559,78209992,-1
ACH-000894,78209992,-1
ACH-000434,78209992,-1
ACH-000414,78209992,-1
ACH-000752,78209992,-1
ACH-000781,78209992,-1
ACH-000639,78209992,-1
ACH-000378,78209992,-1
ACH-000292,78209992,-1
ACH-000291,78209992,-1
ACH-000527,78209992,-1
ACH-000443,78209992,-1
ACH-000023,78209992,-1
ACH-000144,78209992,-1
ACH-000100,78209992,-1
ACH-000221,78209992,-1
ACH-000652,78209992,-1
ACH-000424,78209992,-1
ACH-000885,78209992,-1
ACH-000716,78209992,-1
ACH-000484,78209992,-1
ACH-000059,78209992,-1
ACH-000336,78209992,-1
ACH-000142,78209992,-1
ACH-000516,78209992,-1
ACH-000249,78209992,-1
ACH-000243,78209992,-1
ACH-000117,78209992,-1
ACH-000633,78209992,-1
ACH-000352,78209992,-1
ACH-000562,78209992,-1
ACH-000643,78209992,1
ACH-000105,78209992,-1
ACH-000838,78209992,-1
ACH-000743,78209992,-1
ACH-000981,78209992,-1
ACH-000821,78209992,-1
ACH-000270,78209992,-1
ACH-000475,78209992,-1
ACH-000620,78209992,-1
ACH-000711,78209992,-1
ACH-000684,78209992,-1
ACH-000250,78209992,-1
ACH-001107,78209992,-1
ACH-000281,78209992,-1
ACH-000108,78209992,-1
ACH-000176,78209992,-1
ACH-000852,78209992,-1
ACH-000869,78209992,-1
ACH-000379,78209992,-1
ACH-000929,78209992,-1
ACH-000924,78209992,-1
ACH-000186,78209992,-1
ACH-000674,78209992,-1
ACH-000247,78209992,-1
ACH-000544,78209992,-1
ACH-000663,78209992,-1
ACH-000599,78209992,-1
ACH-000347,78209992,-1
ACH-000482,78209992,-1
ACH-000442,78209992,-1
ACH-000505,78209992,-1
ACH-000048,78209992,-1
ACH-000115,78209992,-1
ACH-000162,78209992,-1
ACH-000073,78209992,-1
ACH-000349,78209992,-1
ACH-000515,78209992,-1
ACH-000653,78209992,-1
ACH-000151,78209992,-1
ACH-000326,78209992,-1
ACH-000193,78209992,-1
ACH-000983,78209992,-1
ACH-001106,78209992,-1
ACH-000702,78209992,-1
ACH-000439,78209992,-1
ACH-000362,78209992,-1
ACH-000369,78209992,-1
ACH-000745,78209992,-1
ACH-000129,78209992,-1
ACH-000586,78209992,-1
ACH-000727,78209992,-1
ACH-000177,78209992,-1
ACH-000287,78209992,-1
ACH-000065,78209992,-1
ACH-000124,78209992,-1
ACH-000751,78209992,-1
ACH-000218,78209992,-1
ACH-000922,78209992,-1
ACH-000271,78209992,-1
ACH-000365,78209992,-1
ACH-000660,78209992,-1
ACH-000611,78209992,-1
ACH-000656,78209992,-1
ACH-001203,78209992,-1
ACH-000226,78209992,-1
ACH-000534,78209992,-1
ACH-001063,78209992,-1
ACH-000132,78209992,-1
ACH-000584,78209992,-1
ACH-000917,78209992,-1
ACH-000714,78209992,-1
ACH-000989,78209992,-1
ACH-000708,78209992,-1
ACH-000955,78209992,-1
ACH-000532,78209992,-1
ACH-000991,78209992,-1
ACH-000970,78209992,-1
ACH-000087,25227436,1
ACH-000905,25227436,-1
ACH-000242,25227436,-1
ACH-000720,25227436,-1
ACH-000323,25227436,1
ACH-000137,25227436,1
ACH-000558,25227436,-1
ACH-000738,25227436,-1
ACH-000571,25227436,-1
ACH-000867,25227436,-1
ACH-000392,25227436,-1
ACH-000662,25227436,1
ACH-000769,25227436,-1
ACH-000589,25227436,-1
ACH-000744,25227436,-1
ACH-000766,25227436,1
ACH-000035,25227436,-1
ACH-000021,25227436,-1
ACH-000733,25227436,-1
ACH-000451,25227436,-1
ACH-000481,25227436,1
ACH-000447,25227436,-1
ACH-000951,25227436,-1
ACH-000875,25227436,-1
ACH-000121,25227436,-1
ACH-000853,25227436,-1
ACH-000187,25227436,1
ACH-000866,25227436,1
ACH-000514,25227436,-1
ACH-000431,25227436,-1
ACH-000729,25227436,-1
ACH-000298,25227436,-1
ACH-000290,25227436,1
ACH-001138,25227436,-1
ACH-000525,25227436,1
ACH-000610,25227436,-1
ACH-000800,25227436,1
ACH-000767,25227436,-1
ACH-000358,25227436,1
ACH-000355,25227436,-1
ACH-000153,25227436,-1
ACH-000366,25227436,-1
ACH-000341,25227436,-1
ACH-001233,25227436,-1
ACH-000670,25227436,-1
ACH-000149,25227436,-1
ACH-000521,25227436,-1
ACH-000311,25227436,1
ACH-000675,25227436,1
ACH-000945,25227436,-1
ACH-000018,25227436,-1
ACH-000050,25227436,1
ACH-000260,25227436,-1
ACH-000510,25227436,-1
ACH-000841,25227436,-1
ACH-000522,25227436,-1
ACH-000775,25227436,-1
ACH-000264,25227436,-1
ACH-000666,25227436,-1
ACH-000496,25227436,-1
ACH-000094,25227436,-1
ACH-000790,25227436,-1
ACH-000886,25227436,-1
ACH-000718,25227436,-1
ACH-000408,25227436,-1
ACH-000859,25227436,1
ACH-000374,25227436,-1
ACH-000111,25227436,-1
ACH-000699,25227436,1
ACH-000196,25227436,-1
ACH-000223,25227436,-1
ACH-000691,25227436,1
ACH-000755,25227436,-1
ACH-000276,25227436,-1
ACH-000603,25227436,-1
ACH-000548,25227436,-1
ACH-000210,25227436,-1
ACH-000826,25227436,-1
ACH-000518,25227436,-1
ACH-001049,25227436,-1
ACH-000563,25227436,-1
ACH-000305,25227436,1
ACH-000585,25227436,1
ACH-000472,25227436,-1
ACH-000396,25227436,-1
ACH-000858,25227436,1
ACH-000823,25227436,1
ACH-000809,25227436,-1
ACH-000637,25227436,-1
ACH-000784,25227436,-1
ACH-000627,25227436,-1
ACH-000787,25227436,-1
ACH-000892,25227436,-1
ACH-001075,25227436,1
ACH-000030,25227436,-1
ACH-000363,25227436,-1
ACH-000259,25227436,-1
ACH-000099,25227436,-1
ACH-000647,25227436,-1
ACH-000318,25227436,-1
ACH-000452,25227436,1
ACH-000090,25227436,-1
ACH-000997,25227436,1
ACH-000002,25227436,1
ACH-000552,25227436,-1
ACH-000551,25227436,-1
ACH-000367,25227436,-1
ACH-000900,25227436,-1
ACH-000463,25227436,1
ACH-000343,25227436,-1
ACH-000019,25227436,-1
ACH-000681,25227436,-1
ACH-000046,25227436,-1
ACH-000288,25227436,-1
ACH-000615,25227436,-1
ACH-001190,25227436,-1
ACH-000730,25227436,-1
ACH-001127,25227436,1
ACH-000811,25227436,-1
ACH-000768,25227436,-1
ACH-000651,25227436,-1
ACH-001151,25227436,-1
ACH-000706,25227436,-1
ACH-000861,25227436,-1
ACH-000825,25227436,-1
ACH-000425,25227436,1
ACH-000579,25227436,-1
ACH-000504,25227436,-1
ACH-000273,25227436,1
ACH-000655,25227436,-1
ACH-000969,25227436,1
ACH-000617,25227436,-1
ACH-000696,25227436,-1
ACH-000535,25227436,-1
ACH-000191,25227436,-1
ACH-001016,25227436,1
ACH-000880,25227436,1
ACH-000528,25227436,-1
ACH-000788,25227436,1
ACH-001306,25227436,-1
ACH-000896,25227436,-1
ACH-000973,25227436,-1
ACH-000070,25227436,1
ACH-000536,25227436,1
ACH-000657,25227436,1
ACH-000161,25227436,-1
ACH-000508,25227436,-1
ACH-000401,25227436,-1
ACH-000717,25227436,-1
ACH-000805,25227436,-1
ACH-000120,25227436,-1
ACH-000138,25227436,-1
ACH-000713,25227436,-1
ACH-000212,25227436,-1
ACH-000174,25227436,-1
ACH-000580,25227436,-1
ACH-000786,25227436,-1
ACH-000334,25227436,-1
ACH-000211,25227436,-1
ACH-000863,25227436,-1
ACH-000233,25227436,1
ACH-000244,25227436,-1
ACH-000056,25227436,1
ACH-001064,25227436,1
ACH-000560,25227436,-1
ACH-000225,25227436,-1
ACH-000330,25227436,1
ACH-000936,25227436,1
ACH-000295,25227436,-1
ACH-001065,25227436,1
ACH-000903,25227436,1
ACH-000572,25227436,-1
ACH-000098,25227436,-1
ACH-000047,25227436,-1
ACH-000081,25227436,1
ACH-000756,25227436,-1
ACH-000835,25227436,-1
ACH-000913,25227436,-1
ACH-000389,25227436,1
ACH-000277,25227436,-1
ACH-000930,25227436,1
ACH-000624,25227436,-1
ACH-000668,25227436,1
ACH-000004,25227436,-1
ACH-000847,25227436,1
ACH-000061,25227436,-1
ACH-001089,25227436,-1
ACH-000613,25227436,-1
ACH-000778,25227436,1
ACH-000546,25227436,1
ACH-000914,25227436,1
ACH-000054,25227436,-1
ACH-000547,25227436,-1
ACH-000724,25227436,-1
ACH-000322,25227436,-1
ACH-000976,25227436,-1
ACH-000480,25227436,-1
ACH-000882,25227436,-1
ACH-000915,25227436,-1
ACH-000569,25227436,-1
ACH-000106,25227436,1
ACH-000346,25227436,1
ACH-000231,25227436,-1
ACH-000053,25227436,1
ACH-000315,25227436,1
ACH-000263,25227436,1
ACH-000101,25227436,1
ACH-000386,25227436,-1
ACH-000380,25227436,-1
ACH-000622,25227436,-1
ACH-000926,25227436,1
ACH-000375,25227436,-1
ACH-000096,25227436,1
ACH-000074,25227436,-1
ACH-000486,25227436,-1
ACH-000631,25227436,-1
ACH-000227,25227436,-1
ACH-000855,25227436,-1
ACH-000693,25227436,-1
ACH-000873,25227436,-1
ACH-000865,25227436,-1
ACH-000824,25227436,-1
ACH-000754,25227436,-1
ACH-000806,25227436,-1
ACH-000301,25227436,-1
ACH-000950,25227436,1
ACH-000204,25227436,-1
ACH-000583,25227436,1
ACH-000759,25227436,1
ACH-000934,25227436,1
ACH-000910,25227436,1
ACH-000849,25227436,-1
ACH-000450,25227436,1
ACH-000881,25227436,-1
ACH-000072,25227436,-1
ACH-000449,25227436,1
ACH-000192,25227436,-1
ACH-000879,25227436,-1
ACH-000359,25227436,-1
ACH-000020,25227436,-1
ACH-000156,25227436,1
ACH-000391,25227436,-1
ACH-000078,25227436,-1
ACH-000351,25227436,-1
ACH-001125,25227436,-1
ACH-001126,25227436,1
ACH-000795,25227436,-1
ACH-000918,25227436,1
ACH-000006,25227436,1
ACH-000335,25227436,-1
ACH-000045,25227436,1
ACH-000938,25227436,1
ACH-000944,25227436,1
ACH-000360,25227436,1
ACH-000395,25227436,1
ACH-000932,25227436,-1
ACH-000303,25227436,1
ACH-000581,25227436,1
ACH-000200,25227436,-1
ACH-000168,25227436,-1
ACH-000911,25227436,-1
ACH-000403,25227436,1
ACH-000491,25227436,1
ACH-000628,25227436,-1
ACH-000638,25227436,-1
ACH-000427,25227436,-1
ACH-000092,25227436,-1
ACH-000888,25227436,-1
ACH-000860,25227436,-1
ACH-000980,25227436,1
ACH-000780,25227436,-1
ACH-000830,25227436,-1
ACH-000648,25227436,-1
ACH-000015,25227436,-1
ACH-000916,25227436,-1
ACH-000448,25227436,-1
ACH-000747,25227436,1
ACH-000282,25227436,1
ACH-000394,25227436,-1
ACH-000399,25227436,1
ACH-000816,25227436,-1
ACH-000776,25227436,-1
ACH-000024,25227436,1
ACH-000159,25227436,-1
ACH-000372,25227436,1
ACH-000937,25227436,1
ACH-000654,25227436,-1
ACH-000565,25227436,-1
ACH-000169,25227436,-1
ACH-000943,25227436,-1
ACH-000719,25227436,-1
ACH-000636,25227436,1
ACH-000473,25227436,-1
ACH-000614,25227436,1
ACH-000410,25227436,-1
ACH-000181,25227436,-1
ACH-000609,25227436,1
ACH-000441,25227436,-1
ACH-000112,25227436,1
ACH-001189,25227436,1
ACH-000748,25227436,-1
ACH-000400,25227436,-1
ACH-000361,25227436,-1
ACH-000145,25227436,-1
ACH-000309,25227436,-1
ACH-000373,25227436,-1
ACH-000465,25227436,-1
ACH-000423,25227436,1
ACH-000822,25227436,-1
ACH-000810,25227436,-1
ACH-000640,25227436,1
ACH-000665,25227436,-1
ACH-000939,25227436,-1
ACH-000974,25227436,-1
ACH-000478,25227436,-1
ACH-000493,25227436,-1
ACH-000420,25227436,-1
ACH-001199,25227436,-1
ACH-000664,25227436,-1
ACH-000953,25227436,1
ACH-000489,25227436,-1
ACH-000236,25227436,-1
ACH-000470,25227436,-1
ACH-000958,25227436,1
ACH-000421,25227436,-1
ACH-000680,25227436,-1
ACH-000381,25227436,-1
ACH-000197,25227436,1
ACH-000949,25227436,-1
ACH-000146,25227436,1
ACH-000430,25227436,-1
ACH-000554,25227436,1
ACH-000171,25227436,-1
ACH-000304,25227436,1
ACH-000332,25227436,-1
ACH-000469,25227436,1
ACH-000828,25227436,-1
ACH-000189,25227436,-1
ACH-000524,25227436,-1
ACH-000815,25227436,-1
ACH-000679,25227436,-1
ACH-000416,25227436,-1
ACH-000320,25227436,-1
ACH-000383,25227436,-1
ACH-000998,25227436,-1
ACH-000136,25227436,-1
ACH-001023,25227436,-1
ACH-000350,25227436,-1
ACH-000792,25227436,1
ACH-000009,25227436,-1
ACH-000188,25227436,-1
ACH-000222,25227436,-1
ACH-000440,25227436,-1
ACH-000248,25227436,1
ACH-000245,25227436,-1
ACH-000432,25227436,-1
ACH-000672,25227436,-1
ACH-001021,25227436,-1
ACH-000857,25227436,-1
ACH-001024,25227436,-1
ACH-000371,25227436,1
ACH-000506,25227436,-1
ACH-000893,25227436,-1
ACH-000348,25227436,1
ACH-000238,25227436,-1
ACH-000722,25227436,1
ACH-000567,25227436,-1
ACH-000568,25227436,-1
ACH-000254,25227436,-1
ACH-000008,25227436,1
ACH-000411,25227436,-1
ACH-000802,25227436,-1
ACH-000856,25227436,1
ACH-000062,25227436,-1
ACH-000269,25227436,-1
ACH-000257,25227436,1
ACH-000464,25227436,1
ACH-000113,25227436,1
ACH-000920,25227436,-1
ACH-000457,25227436,1
ACH-000308,25227436,-1
ACH-001307,25227436,-1
ACH-000456,25227436,-1
ACH-000902,25227436,1
ACH-000267,25227436,-1
ACH-000293,25227436,-1
ACH-000345,25227436,-1
ACH-000183,25227436,1
ACH-000876,25227436,1
ACH-000587,25227436,1
ACH-000678,25227436,-1
ACH-000621,25227436,-1
ACH-000789,25227436,-1
ACH-000965,25227436,1
ACH-001321,25227436,-1
ACH-000694,25227436,-1
ACH-000488,25227436,-1
ACH-000605,25227436,1
ACH-000927,25227436,-1
ACH-000596,25227436,-1
ACH-000783,25227436,1
ACH-000103,25227436,-1
ACH-000818,25227436,-1
ACH-000963,25227436,-1
ACH-000812,25227436,-1
ACH-000978,25227436,1
ACH-000906,25227436,-1
ACH-000574,25227436,-1
ACH-000843,25227436,1
ACH-000878,25227436,-1
ACH-000840,25227436,-1
ACH-000667,25227436,1
ACH-000650,25227436,-1
ACH-000577,25227436,1
ACH-000476,25227436,-1
ACH-000217,25227436,-1
ACH-000848,25227436,-1
ACH-000607,25227436,-1
ACH-000819,25227436,-1
ACH-000595,25227436,-1
ACH-000573,25227436,-1
ACH-000935,25227436,1
ACH-000988,25227436,-1
ACH-000058,25227436,-1
ACH-000559,25227436,-1
ACH-000894,25227436,-1
ACH-000434,25227436,-1
ACH-000414,25227436,1
ACH-000752,25227436,-1
ACH-000781,25227436,-1
ACH-000639,25227436,-1
ACH-000378,25227436,1
ACH-000292,25227436,-1
ACH-000291,25227436,-1
ACH-000527,25227436,-1
ACH-000443,25227436,-1
ACH-000023,25227436,-1
ACH-000144,25227436,-1
ACH-000100,25227436,1
ACH-000221,25227436,-1
ACH-000652,25227436,-1
ACH-000424,25227436,-1
ACH-000885,25227436,1
ACH-000716,25227436,-1
ACH-000484,25227436,-1
ACH-000059,25227436,-1
ACH-000336,25227436,-1
ACH-000142,25227436,-1
ACH-000516,25227436,-1
ACH-000249,25227436,-1
ACH-000243,25227436,-1
ACH-000117,25227436,1
ACH-000633,25227436,1
ACH-000352,25227436,-1
ACH-000562,25227436,1
ACH-000643,25227436,1
ACH-000105,25227436,-1
ACH-000838,25227436,-1
ACH-000981,25227436,-1
ACH-000821,25227436,-1
ACH-000270,25227436,-1
ACH-000475,25227436,-1
ACH-000620,25227436,-1
ACH-000711,25227436,-1
ACH-000684,25227436,1
ACH-000250,25227436,-1
ACH-001107,25227436,-1
ACH-000281,25227436,-1
ACH-000108,25227436,-1
ACH-000176,25227436,-1
ACH-000852,25227436,-1
ACH-000869,25227436,-1
ACH-000379,25227436,-1
ACH-000929,25227436,1
ACH-000924,25227436,-1
ACH-000186,25227436,-1
ACH-000674,25227436,-1
ACH-000247,25227436,1
ACH-000544,25227436,1
ACH-000663,25227436,-1
ACH-000599,25227436,-1
ACH-000347,25227436,-1
ACH-000482,25227436,-1
ACH-000442,25227436,1
ACH-000505,25227436,-1
ACH-000048,25227436,-1
ACH-000115,25227436,-1
ACH-000162,25227436,1
ACH-000073,25227436,-1
ACH-000349,25227436,-1
ACH-000515,25227436,-1
ACH-000653,25227436,-1
ACH-000151,25227436,-1
ACH-000193,25227436,1
ACH-000983,25227436,-1
ACH-001106,25227436,1
ACH-000702,25227436,1
ACH-000439,25227436,-1
ACH-000362,25227436,1
ACH-000369,25227436,1
ACH-000745,25227436,1
ACH-000129,25227436,-1
ACH-000586,25227436,-1
ACH-000727,25227436,-1
ACH-000177,25227436,-1
ACH-000287,25227436,1
ACH-000124,25227436,-1
ACH-000751,25227436,1
ACH-000218,25227436,1
ACH-000922,25227436,1
ACH-000271,25227436,1
ACH-000365,25227436,1
ACH-000660,25227436,1
ACH-000611,25227436,1
ACH-000656,25227436,-1
ACH-001203,25227436,-1
ACH-000226,25227436,-1
ACH-000534,25227436,1
ACH-001063,25227436,-1
ACH-000132,25227436,-1
ACH-000584,25227436,1
ACH-000917,25227436,-1
ACH-000714,25227436,1
ACH-000989,25227436,-1
ACH-000708,25227436,-1
ACH-000955,25227436,-1
ACH-000532,25227436,-1
ACH-000991,25227436,1
ACH-000970,25227436,1
ACH-000087,121596701,1
ACH-000905,121596701,1
ACH-000242,121596701,-1
ACH-000720,121596701,1
ACH-000323,121596701,1
ACH-000137,121596701,1
ACH-000558,121596701,1
ACH-000738,121596701,-1
ACH-000571,121596701,1
ACH-000867,121596701,-1
ACH-000392,121596701,-1
ACH-000662,121596701,1
ACH-000769,121596701,-1
ACH-000589,121596701,1
ACH-000744,121596701,1
ACH-000766,121596701,1
ACH-000035,121596701,-1
ACH-000021,121596701,-1
ACH-000733,121596701,-1
ACH-000451,121596701,-1
ACH-000481,121596701,1
ACH-000447,121596701,-1
ACH-000951,121596701,-1
ACH-000875,121596701,-1
ACH-000121,121596701,-1
ACH-000853,121596701,-1
ACH-000187,121596701,-1
ACH-000866,121596701,-1
ACH-000514,121596701,-1
ACH-000431,121596701,1
ACH-000729,121596701,1
ACH-000298,121596701,-1
ACH-000290,121596701,1
ACH-001138,121596701,-1
ACH-000525,121596701,1
ACH-000610,121596701,-1
ACH-000800,121596701,1
ACH-000767,121596701,-1
ACH-000358,121596701,-1
ACH-000355,121596701,1
ACH-000153,121596701,-1
ACH-000366,121596701,1
ACH-000341,121596701,1
ACH-001233,121596701,-1
ACH-000670,121596701,1
ACH-000149,121596701,1
ACH-000521,121596701,1
ACH-000311,121596701,1
ACH-000675,121596701,1
ACH-000945,121596701,-1
ACH-000018,121596701,-1
ACH-000050,121596701,-1
ACH-000260,121596701,1
ACH-000510,121596701,-1
ACH-000841,121596701,-1
ACH-000522,121596701,-1
ACH-000775,121596701,-1
ACH-000264,121596701,1
ACH-000666,121596701,-1
ACH-000496,121596701,1
ACH-000094,121596701,-1
ACH-000790,121596701,-1
ACH-000886,121596701,-1
ACH-000718,121596701,-1
ACH-000408,121596701,-1
ACH-000859,121596701,-1
ACH-000374,121596701,1
ACH-000111,121596701,-1
ACH-000699,121596701,1
ACH-000196,121596701,1
ACH-000223,121596701,-1
ACH-000691,121596701,-1
ACH-000755,121596701,1
ACH-000276,121596701,1
ACH-000603,121596701,1
ACH-000548,121596701,-1
ACH-000210,121596701,1
ACH-000826,121596701,1
ACH-000518,121596701,1
ACH-001049,121596701,1
ACH-000563,121596701,-1
ACH-000305,121596701,1
ACH-000585,121596701,1
ACH-000472,121596701,-1
ACH-000396,121596701,-1
ACH-000858,121596701,-1
ACH-000823,121596701,1
ACH-000809,121596701,-1
ACH-000637,121596701,-1
ACH-000784,121596701,-1
ACH-000627,121596701,-1
ACH-000787,121596701,-1
ACH-000892,121596701,-1
ACH-001075,121596701,1
ACH-000030,121596701,1
ACH-000363,121596701,-1
ACH-000259,121596701,1
ACH-000099,121596701,1
ACH-000647,121596701,1
ACH-000318,121596701,1
ACH-000452,121596701,1
ACH-000090,121596701,-1
ACH-000997,121596701,1
ACH-000002,121596701,1
ACH-000552,121596701,1
ACH-000551,121596701,1
ACH-000367,121596701,-1
ACH-000900,121596701,1
ACH-000463,121596701,1
ACH-000343,121596701,-1
ACH-000019,121596701,-1
ACH-000681,121596701,1
ACH-000046,121596701,1
ACH-000288,121596701,1
ACH-000615,121596701,-1
ACH-001190,121596701,1
ACH-000730,121596701,-1
ACH-001127,121596701,1
ACH-000811,121596701,1
ACH-000768,121596701,-1
ACH-000651,121596701,-1
ACH-001151,121596701,1
ACH-000706,121596701,-1
ACH-000861,121596701,1
ACH-000825,121596701,-1
ACH-000425,121596701,-1
ACH-000579,121596701,-1
ACH-000504,121596701,-1
ACH-000273,121596701,1
ACH-000655,121596701,-1
ACH-000969,121596701,1
ACH-000617,121596701,-1
ACH-000696,121596701,1
ACH-000535,121596701,-1
ACH-000191,121596701,1
ACH-001016,121596701,1
ACH-000880,121596701,1
ACH-000528,121596701,-1
ACH-000788,121596701,1
ACH-001306,121596701,-1
ACH-000896,121596701,1
ACH-000973,121596701,-1
ACH-000070,121596701,1
ACH-000536,121596701,-1
ACH-000657,121596701,1
ACH-000161,121596701,-1
ACH-000508,121596701,-1
ACH-000401,121596701,1
ACH-000717,121596701,-1
ACH-000805,121596701,1
ACH-000120,121596701,1
ACH-000138,121596701,-1
ACH-000713,121596701,1
ACH-000212,121596701,-1
ACH-000174,121596701,1
ACH-000580,121596701,1
ACH-000786,121596701,1
ACH-000334,121596701,1
ACH-000211,121596701,1
ACH-000863,121596701,-1
ACH-000233,121596701,1
ACH-000244,121596701,-1
ACH-000056,121596701,1
ACH-001064,121596701,1
ACH-000560,121596701,-1
ACH-000225,121596701,-1
ACH-000330,121596701,-1
ACH-000936,121596701,1
ACH-000295,121596701,1
ACH-001065,121596701,-1
ACH-000903,121596701,1
ACH-000572,121596701,1
ACH-000098,121596701,-1
ACH-000047,121596701,-1
ACH-000081,121596701,1
ACH-000756,121596701,1
ACH-000835,121596701,-1
ACH-000913,121596701,1
ACH-000389,121596701,1
ACH-000277,121596701,-1
ACH-000930,121596701,1
ACH-000624,121596701,1
ACH-000668,121596701,1
ACH-000004,121596701,1
ACH-000847,121596701,1
ACH-000061,121596701,-1
ACH-001089,121596701,1
ACH-000613,121596701,1
ACH-000778,121596701,1
ACH-000546,121596701,1
ACH-000914,121596701,1
ACH-000054,121596701,1
ACH-000547,121596701,-1
ACH-000724,121596701,1
ACH-000322,121596701,1
ACH-000976,121596701,1
ACH-000480,121596701,-1
ACH-000882,121596701,-1
ACH-000915,121596701,1
ACH-000569,121596701,-1
ACH-000106,121596701,1
ACH-000346,121596701,1
ACH-000231,121596701,-1
ACH-000053,121596701,1
ACH-000315,121596701,1
ACH-000263,121596701,1
ACH-000101,121596701,1
ACH-000386,121596701,1
ACH-000380,121596701,1
ACH-000622,121596701,-1
ACH-000926,121596701,-1
ACH-000375,121596701,1
ACH-000096,121596701,1
ACH-000074,121596701,1
ACH-000486,121596701,1
ACH-000631,121596701,-1
ACH-000227,121596701,1
ACH-000855,121596701,-1
ACH-000693,121596701,1
ACH-000873,121596701,1
ACH-000865,121596701,-1
ACH-000824,121596701,1
ACH-000754,121596701,1
ACH-000806,121596701,1
ACH-000301,121596701,1
ACH-000950,121596701,1
ACH-000204,121596701,-1
ACH-000583,121596701,1
ACH-000759,121596701,-1
ACH-000934,121596701,1
ACH-000910,121596701,1
ACH-000849,121596701,1
ACH-000450,121596701,-1
ACH-000881,121596701,-1
ACH-000072,121596701,1
ACH-000449,121596701,1
ACH-000192,121596701,-1
ACH-000879,121596701,-1
ACH-000359,121596701,-1
ACH-000020,121596701,1
ACH-000156,121596701,1
ACH-000391,121596701,-1
ACH-000078,121596701,1
ACH-000351,121596701,1
ACH-001125,121596701,-1
ACH-001126,121596701,1
ACH-000795,121596701,1
ACH-000918,121596701,1
ACH-000006,121596701,1
ACH-000335,121596701,-1
ACH-000045,121596701,1
ACH-000938,121596701,1
ACH-000944,121596701,1
ACH-000360,121596701,1
ACH-000395,121596701,1
ACH-000932,121596701,1
ACH-000303,121596701,1
ACH-000581,121596701,1
ACH-000200,121596701,-1
ACH-000168,121596701,1
ACH-000911,121596701,1
ACH-000403,121596701,-1
ACH-000491,121596701,1
ACH-000628,121596701,-1
ACH-000638,121596701,-1
ACH-000427,121596701,-1
ACH-000092,121596701,1
ACH-000888,121596701,-1
ACH-000860,121596701,-1
ACH-000980,121596701,1
ACH-000780,121596701,-1
ACH-000830,121596701,1
ACH-000648,121596701,-1
ACH-000015,121596701,-1
ACH-000916,121596701,-1
ACH-000448,121596701,-1
ACH-000747,121596701,1
ACH-000282,121596701,1
ACH-000394,121596701,-1
ACH-000399,121596701,1
ACH-000816,121596701,1
ACH-000776,121596701,1
ACH-000024,121596701,1
ACH-000159,121596701,-1
ACH-000372,121596701,1
ACH-000937,121596701,1
ACH-000654,121596701,1
ACH-000565,121596701,1
ACH-000169,121596701,-1
ACH-000943,121596701,1
ACH-000719,121596701,-1
ACH-000636,121596701,1
ACH-000473,121596701,1
ACH-000614,121596701,-1
ACH-000410,121596701,-1
ACH-000181,121596701,-1
ACH-000609,121596701,1
ACH-000441,121596701,-1
ACH-000112,121596701,1
ACH-001189,121596701,1
ACH-000748,121596701,1
ACH-000400,121596701,1
ACH-000361,121596701,-1
ACH-000145,121596701,-1
ACH-000309,121596701,-1
ACH-000373,121596701,1
ACH-000465,121596701,-1
ACH-000423,121596701,-1
ACH-000822,121596701,-1
ACH-000810,121596701,1
ACH-000640,121596701,-1
ACH-000665,121596701,-1
ACH-000939,121596701,1
ACH-000974,121596701,1
ACH-000478,121596701,-1
ACH-000493,121596701,-1
ACH-000420,121596701,-1
ACH-001199,121596701,1
ACH-000664,121596701,1
ACH-000953,121596701,1
ACH-000489,121596701,-1
ACH-000236,121596701,-1
ACH-000470,121596701,1
ACH-000958,121596701,1
